Domain Name,Domain Type,Agency,City,State,Latitude,Longitude
TOWNOFBLOWINGROCKNC.GOV,City,Non-Federal Agency,Blowing Rock,NC,36.13512925,-81.67760916
TOWNOFBLYTHEWOODSC.GOV,City,Non-Federal Agency,Blythewood,SC,34.2143172,-80.9739796
TOWNOFCALLAHAN-FL.GOV,City,Non-Federal Agency,Callahan,FL,30.56217578,-81.83065858
TOWNOFCARRBORONC.GOV,City,Non-Federal Agency,Carrboro,NC,35.91013571,-79.07528759
TOWNOFCARYNC.GOV,City,Non-Federal Agency,Cary,NC,35.79153974,-78.78111719
TOWNOFCATSKILLNY.GOV,City,Non-Federal Agency,Catskill,NY,42.21730703,-73.86456998
TOWNOFCLAYTONNC.GOV,City,Non-Federal Agency,Clayton,NC,35.65070673,-78.45638551
TOWNOFDUNNWI.GOV,City,Non-Federal Agency,McFarland,WI,43.01249896,-89.28983567
TOWNOFHALFMOON-NY.GOV,City,Non-Federal Agency,Halfmoon,NY,42.82757887,-73.71789649
TOWNOFHAVERHILL-FL.GOV,City,Non-Federal Agency,Haverhill,FL,26.69117828,-80.12003638
TOWNOFHAYDENAZ.GOV,City,Non-Federal Agency,Hayden,AZ,33.00478853,-110.7853777
TOWNOFHOMECROFTIN.GOV,City,Non-Federal Agency,Indianapolis,IN,39.76837684,-86.15803708
TOWNOFHOUNSFIELD-NY.GOV,City,Non-Federal Agency,Watertown,NY,43.97477907,-75.9107589
TOWNOFHURTVA.GOV,City,Non-Federal Agency,HURT,VA,37.09263978,-79.29640697
TOWNOFISLIP-NY.GOV,City,Non-Federal Agency,Islip,NY,40.72981553,-73.21038653
TOWNOFKEENENY.GOV,City,Non-Federal Agency,Keene,NY,44.2561571,-73.79208591
TOWNOFLAPOINTEWI.GOV,City,Non-Federal Agency,La Pointe,WI,46.77909672,-90.78656935
TOWNOFLAVETA-CO.GOV,City,Non-Federal Agency,La Veta,CO,37.50500569,-105.0077689
TOWNOFMAYNARD-MA.GOV,City,Non-Federal Agency,Maynard,MA,42.43342735,-71.44950828
TOWNOFMONTEAGLE-TN.GOV,City,Non-Federal Agency,Monteagle,TN,35.24007767,-85.83969933
TOWNOFNASHVILLENC.GOV,City,Non-Federal Agency,Nashville,NC,35.97459699,-77.96553757
TOWNOFNORTH-SC.GOV,City,Non-Federal Agency,North,SC,33.61570832,-81.10203824
TOWNOFNORTHEASTNY.GOV,City,Non-Federal Agency,Millerton,NY,41.95369792,-73.51067638
TOWNOFORANGEVA.GOV,City,Non-Federal Agency,Orange,VA,38.24540599,-78.11082967
TOWNOFOYSTERBAY-NY.GOV,City,Non-Federal Agency,Oyster Bay,NY,40.86564947,-73.53206748
TOWNOFPALERMONY.GOV,City,Non-Federal Agency,FULTON,NY,43.32284992,-76.41715747
TOWNOFPENNINGTONVA.GOV,City,Non-Federal Agency,Pennington Gap,VA,36.75841844,-83.02710691
TOWNOFPOUGHKEEPSIE-NY.GOV,City,Non-Federal Agency,POUGHKEEPSIE,NY,41.7003659,-73.92096797
TOWNOFRAMAPO-NY.GOV,City,Non-Federal Agency,Suffern,NY,41.11481936,-74.14958818
TOWNOFRIVERHEADNY.GOV,City,Non-Federal Agency,Riverhead,NY,40.91703941,-72.66203819
TOWNOFROBERSONVILLE-NC.GOV,City,Non-Federal Agency,Robersonville,NC,35.82515625,-77.24912914
TOWNOFSHIELDS-WI.GOV,City,Non-Federal Agency,Montello,WI,43.79136635,-89.31983901
TOWNOFSHIRLEY-MA.GOV,City,Non-Federal Agency,Shirley,MA,42.54369906,-71.64950654
TOWNOFSMYRNA-TN.GOV,City,Non-Federal Agency,Smyrna,TN,35.98283576,-86.51859908
TOWNOFSTLEO-FL.GOV,City,Non-Federal Agency,Saint Leo,FL,28.33722672,-82.25841762
TOWNOFSURFSIDEFL.GOV,City,Non-Federal Agency,Surfside,FL,25.87842891,-80.12559789
TOWNOFTROPICUT.GOV,City,Non-Federal Agency,Tropic,UT,37.62525752,-112.0821356
TOWNOFTROUTVILLE-VA.GOV,City,Non-Federal Agency,Troutville,VA,37.41818589,-79.87475864
TOWNOFVASSNC.GOV,City,Non-Federal Agency,Vass,NC,35.25626724,-79.28224672
TOWNOFWALWORTHNY.GOV,City,Non-Federal Agency,Walworth,NY,43.13922572,-77.27220759
TOWNOFWARREN-RI.GOV,City,Non-Federal Agency,Warren,RI,41.73037824,-71.2825461
TOWNOFWASHINGTONVA.GOV,City,Non-Federal Agency,Washington,VA,38.71344995,-78.15943886
TOWNOFWILLSBORONY.GOV,City,Non-Federal Agency,Willsboro,NY,44.35726763,-73.39206691
TOWNOFWOODSTOCKVA.GOV,City,Non-Federal Agency,Woodstock,VA,38.88177552,-78.50583612
TOWNSHIPOFTABERNACLE-NJ.GOV,City,Non-Federal Agency,Tabernacle,NJ,38.98399745,-74.90516564
TRAVERSECITYMI.GOV,City,Non-Federal Agency,Traverse City,MI,44.76305962,-85.62062727
TRENTONGA.GOV,City,Non-Federal Agency,trenton,GA,34.87201933,-85.50912716
TRICOUNTYCONSERVANCY-IN.GOV,City,Non-Federal Agency,Plainfield,IN,39.70420804,-86.39943616
TRINITY-NC.GOV,City,Non-Federal Agency,Trinity,NC,35.89457609,-79.99086634
TRINITYAL.GOV,City,Non-Federal Agency,Trinity,AL,34.60675887,-87.08834753
TROPHYCLUBTX.GOV,City,Non-Federal Agency,Trophy Club,TX,32.99789964,-97.18361569
TROUTDALEOREGON.GOV,City,Non-Federal Agency,Troutdale,OR,45.53928574,-122.3873057
TROUTMANNC.GOV,City,Non-Federal Agency,Troutman,NC,35.7006883,-80.88812722
TROYAL.GOV,City,Non-Federal Agency,Troy,AL,31.80876766,-85.96994927
TROYMI.GOV,City,Non-Federal Agency,Troy,MI,42.60558657,-83.14992801
TROYNY.GOV,City,Non-Federal Agency,Troy,NY,42.72840767,-73.69178981
TROYOHIO.GOV,City,Non-Federal Agency,Troy,OH,40.03949578,-84.20327554
TRUMANSBURG-NY.GOV,City,Non-Federal Agency,Trumansburg,NY,42.54228619,-76.66605738
TRUMBULL-CT.GOV,City,Non-Federal Agency,Trumbull,CT,41.242869,-73.20066739
TRURO-MA.GOV,City,Non-Federal Agency,Truro,MA,41.99343839,-70.04975
TUALATINOREGON.GOV,City,Non-Federal Agency,TUALATIN,OR,45.38400902,-122.7639897
TUCKERGA.GOV,City,Non-Federal Agency,Tucker,GA,33.85454712,-84.21713881
TUCSONAZ.GOV,City,Non-Federal Agency,Tucson,AZ,32.22173651,-110.9264762
TUKWILAWA.GOV,City,Non-Federal Agency,Tukwila,WA,47.47398806,-122.2609569
TULIA-TX.GOV,City,Non-Federal Agency,Tulia,TX,34.53588566,-101.7585172
TULLAHOMATN.GOV,City,Non-Federal Agency,Tullahoma,TN,35.36201685,-86.20942702
TUMWATERWA.GOV,City,Non-Federal Agency,Tumwater,WA,47.00731647,-122.9093089
TUPELOMS.GOV,City,Non-Federal Agency,Tupelo,MS,34.25760785,-88.70338921
TUPPERLAKENY.GOV,City,Non-Federal Agency,Tupper Lake,NY,44.22394896,-74.46405628
TUSAYAN-AZ.GOV,City,Non-Federal Agency,Tusayan,AZ,35.97359808,-112.1265557
TUSAYANAZ.GOV,City,Non-Federal Agency,Grand Canyon,AZ,35.97390855,-113.7689189
TUSCALOOSA-AL.GOV,City,Non-Federal Agency,Tuscaloosa,AL,33.20983983,-87.56916586
TUSKEGEEALABAMA.GOV,City,Non-Federal Agency,Tuskegee,AL,32.42402956,-85.69161747
TUXEDOPARK-NY.GOV,City,Non-Federal Agency,Sloatsburg,NY,41.15453734,-74.19291934
TWOHARBORSMN.GOV,City,Non-Federal Agency,TWO HARBORS,MN,47.02270961,-91.6707274
TWPOCEANNJ.GOV,City,Non-Federal Agency,Waretown,NJ,39.79150929,-74.19513764
TYNGSBOROUGHMA.GOV,City,Non-Federal Agency,Tyngsborough,MA,42.66675864,-71.41616624
TYRINGHAM-MA.GOV,City,Non-Federal Agency,Tyringham,MA,42.24591999,-73.20371812
UCTX.GOV,City,Non-Federal Agency,Universal City,TX,29.54800627,-98.29111592
UNDERHILLVT.GOV,City,Non-Federal Agency,"Underhill, Ctr",VT, VT,44.507264
UNIONBEACHNJ.GOV,City,Non-Federal Agency,Union Beach,NJ,40.44649817,-74.17819665
UNIONCITY-IN.GOV,City,Non-Federal Agency,Union City,IN,40.20198986,-84.80912878
UNIONCITYTN.GOV,City,Non-Federal Agency,UNION CITY,TN,36.42422859,-89.05700833
UNIONGAPWA.GOV,City,Non-Federal Agency,Union Gap,WA,46.5573474,-120.4750564
UNIONSPRINGSAL.GOV,City,Non-Federal Agency,Union Springs,AL,32.14431638,-85.7149479
UNIONTWP-HCNJ.GOV,City,Non-Federal Agency,HAMPTON,NJ,40.70703855,-74.95599763
UNITYNH.GOV,City,Non-Federal Agency,Charlestown,NH,43.23868939,-72.42452676
UNIVERSALCITYTEXAS.GOV,City,Non-Federal Agency,Universal City,TX,29.54800627,-98.29111592
UPLANDCA.GOV,City,Non-Federal Agency,UPLAND,CA,34.09750756,-117.6483892
UPPERMARLBOROMD.GOV,City,Non-Federal Agency,Upper Marlboro,MD,38.81594636,-76.74968696
UPPERTOWNSHIPNJ.GOV,City,Non-Federal Agency,Petersburg,NJ,40.87953974,-74.85766785
UPPERUWCHLAN-PA.GOV,City,Non-Federal Agency,Chester Springs,PA,40.09509735,-75.61686748
UPTONMA.GOV,City,Non-Federal Agency,Upton,MA,42.17453832,-71.60228773
URBANNAVA.GOV,City,Non-Federal Agency,Urbanna,VA,37.63763592,-76.57439601
UTICA-IL.GOV,City,Non-Federal Agency,Utica,IL,41.34058683,-89.0100775
UVALDETX.GOV,City,Non-Federal Agency,Uvalde,TX,29.2096768,-99.78616675
UXBRIDGE-MA.GOV,City,Non-Federal Agency,Uxbridge,MA,42.07731995,-71.62950581
VANMETERIA.GOV,City,Non-Federal Agency,Van Meter,IA,41.53192785,-93.95411727
VBHIL.GOV,City,Non-Federal Agency,Barrington Hills,IL,42.14474647,-88.15562582
VENETAOREGON.GOV,City,Non-Federal Agency,Veneta,OR,44.04872551,-123.3509267
VERMONTVILLE-MI.GOV,City,Non-Federal Agency,Vermontville,MI,42.628917,-85.0241557
VERNON-CT.GOV,City,Non-Federal Agency,Vernon,CT,41.8187099,-72.47952988
VERNONIA-OR.GOV,City,Non-Federal Agency,Vernonia,OR,45.8587169,-123.1928872
VERNONTWP-PA.GOV,City,Non-Federal Agency,Meadville,PA,41.64143913,-80.15144809
VERNONTX.GOV,City,Non-Federal Agency,Vernon,TX,34.1545265,-99.26507699
VERONAWI.GOV,City,Non-Federal Agency,Verona,WI,42.99082889,-89.53317858
VICKSBURGMS.GOV,City,Non-Federal Agency,Vicksburg,MS,32.3526479,-90.87787975
VICTORVILLECA.GOV,City,Non-Federal Agency,Victorville,CA,34.53610614,-117.2911569
VICTORYGARDENSNJ.GOV,City,Non-Federal Agency,Victory Gardens,NJ,40.87592656,-74.54237633
VIDALIAGA.GOV,City,Non-Federal Agency,VIDALIA,GA,32.21768687,-82.41345587
VIENNAVA.GOV,City,Non-Federal Agency,VIENNA,VA,38.90121829,-77.26525571
VILLAGEOFBABYLONNY.GOV,City,Non-Federal Agency,Babylon,NY,40.69565906,-73.3256798
VILLAGEOFCAMILLUS-NY.GOV,City,Non-Federal Agency,CAMILLUS,NY,43.03922659,-76.304096
VILLAGEOFCRESTWOODIL.GOV,City,Non-Federal Agency,Crestwood,IL,41.66113838,-87.75254709
VILLAGEOFDUNLAP-IL.GOV,City,Non-Federal Agency,Dunlap,IL,40.86169882,-89.67870916
VILLAGEOFGOSHEN-NY.GOV,City,Non-Federal Agency,Goshen,NY,41.40203787,-74.32431668
VILLAGEOFGOUVERNEURNY.GOV,City,Non-Federal Agency,Gouverneur,NY,44.33672696,-75.46298564
VILLAGEOFHEMPSTEADNY.GOV,City,Non-Federal Agency,Hemsptead,NY,40.70620612,-73.61873879
VILLAGEOFKENSINGTONNY.GOV,City,Non-Federal Agency,Great Neck,NY,40.80065724,-73.72845705
VILLAGEOFLINDENHURSTNY.GOV,City,Non-Federal Agency,Lindenhurst,NY,40.68676784,-73.37344756
VILLAGEOFMAMARONECKNY.GOV,City,Non-Federal Agency,Mamaroneck,NY,40.9487076,-73.73262818
VILLAGEOFMAZOMANIEWI.GOV,City,Non-Federal Agency,Mazomanie,WI,43.1766579,-89.79484836
VILLAGEOFMCCOMBOH.GOV,City,Non-Federal Agency,McComb,OH,41.10754801,-83.79270947
VILLAGEOFMISENHEIMERNC.GOV,City,Non-Federal Agency,Misenheimer,NC,35.48485595,-80.28838894
VILLAGEOFNEWHAVEN-MI.GOV,City,Non-Federal Agency,New Haven,MI,43.09363576,-84.15330748
VILLAGEOFNEWHOLLAND-OH.GOV,City,Non-Federal Agency,New Holland,OH,39.55394837,-83.25685652
VILLAGEOFNEWTOWNOHIO.GOV,City,Non-Federal Agency,Newtown,OH,39.12449748,-84.36160749
VILLAGEOFPHOENIX-NY.GOV,City,Non-Federal Agency,Phoenix,NY,43.23117956,-76.30075729
VILLAGEOFPINEHURSTNC.GOV,City,Non-Federal Agency,Pinehurst,NC,35.19542813,-79.46947961
VILLAGEOFQUOGUENY.GOV,City,Non-Federal Agency,Quogue,NY,40.82315974,-72.60953685
VILLAGEOFRHINEBECKNY.GOV,City,Non-Federal Agency,Rhinebeck,NY,41.92675881,-73.91263921
VILLAGEOFSCOTIANY.GOV,City,Non-Federal Agency,Scotia,NY,42.82646747,-73.96428563
VILLAGEOFVOLENTE-TX.GOV,City,Non-Federal Agency,Volente,TX,30.43380667,-97.9036193
VILLAGEOFWAUCONDA-IL.GOV,City,Non-Federal Agency,Wauconda,IL,42.25890584,-88.13924727
VINTONVA.GOV,City,Non-Federal Agency,Vinton,VA,37.28096607,-79.89697767
VIRGINIAGARDENS-FL.GOV,City,Non-Federal Agency,Virginia Gardens,FL,25.81037694,-80.30226571
VOLENTETEXAS.GOV,City,Non-Federal Agency,Volente,TX,30.43380667,-97.9036193
VOLUNTOWN.GOV,City,Non-Federal Agency,Voluntown,CT,41.57064691,-71.87034694
VONORMYTX.GOV,City,Non-Federal Agency,Von Ormy,TX,29.28912625,-98.64445606
WACOTX.GOV,City,Non-Federal Agency,Waco,TX,31.54932968,-97.14666947
WAITEHILLOH.GOV,City,Non-Federal Agency,Waite Hill,OH,41.61865765,-81.38399672
WAKEFORESTNC.GOV,City,Non-Federal Agency,WAKE FOREST,NC,35.97986603,-78.50971928
WALDENTN.GOV,City,Non-Federal Agency,Signal Mountain,TN,35.1225661,-85.34384783
WALKER-LA.GOV,City,Non-Federal Agency,Walker,LA,30.48796836,-90.86148771
WALKERSVILLEMD.GOV,City,Non-Federal Agency,Walkersville,MD,39.48620688,-77.35192702
WALLAWALLAWA.GOV,City,Non-Federal Agency,Walla Walla,WA,46.06457813,-118.3430196
WALLINGFORDCT.GOV,City,Non-Federal Agency,Wallingford,CT,41.45703649,-72.82315989
WALNUTGROVEMS.GOV,City,Non-Federal Agency,Walnut Grove,MS,32.5904158,-89.45839971
WALTONHILLSOHIO.GOV,City,Non-Federal Agency,Walton Hills,OH,41.36560911,-81.56122699
WANATAH-IN.GOV,City,Non-Federal Agency,Wanatah,IN,41.43059684,-86.89835639
WAPPINGERSFALLSNY.GOV,City,Non-Federal Agency,Wappingers Falls,NY,41.59647912,-73.91096986
WARNERROBINSGA.GOV,City,Non-Federal Agency,Warner Robins,GA,32.62097709,-83.59989708
WARRACRES-OK.GOV,City,Non-Federal Agency,Warr Acres,OK,35.52255811,-97.61892956
WARREN-MA.GOV,City,Non-Federal Agency,Warren,MA,42.21258695,-72.19118647
WARRENPA.GOV,City,Non-Federal Agency,Warren,PA,41.84394816,-79.1450359
WARRENTONVA.GOV,City,Non-Federal Agency,Warrenton,VA,38.71344995,-77.79526817
WARWICKRI.GOV,City,Non-Federal Agency,Warwick,RI,41.70009592,-71.41616624
WASHINGTON-WARRENAIRPORT-NC.GOV,City,Non-Federal Agency,WASHINGTON,NC,35.54654998,-77.05216812
WASHINGTONBORO-NJ.GOV,City,Non-Federal Agency,Washington,NJ,40.75842849,-74.97933705
WASHINGTONISLAND-WI.GOV,City,Non-Federal Agency,Washington Island,WI,45.37720563,-86.90094816
WASHINGTONPA.GOV,City,Non-Federal Agency,Washington,PA,40.17395735,-80.24616919
WASHINGTONVA.GOV,City,Non-Federal Agency,Washington,VA,38.71344995,-78.15943886
WASHINGTONVILLE-NY.GOV,City,Non-Federal Agency,Washingtonville,NY,41.42786558,-74.16597573
WASHINGTONVIRGINIA.GOV,City,Non-Federal Agency,Washington,VA,38.71344995,-78.15943886
WATCHUNGNJ.GOV,City,Non-Federal Agency,Watchung,NJ,40.63787968,-74.45098944
WATERBORO-ME.GOV,City,Non-Federal Agency,East Waterboro,ME,43.57146636,-70.67894716
WATERFORDMI.GOV,City,Non-Federal Agency,Waterford,MI,42.702247,-83.40271558
WATERLOOIN.GOV,City,Non-Federal Agency,Waterloo,IN,41.43198722,-85.01996657
WATERTOWN-MA.GOV,City,Non-Federal Agency,Watertown,MA,42.3709279,-71.18282595
WATERTOWN-NY.GOV,City,Non-Federal Agency,Watertown,NY,43.97477907,-75.9107589
WATERVILLE-ME.GOV,City,Non-Federal Agency,Waterville,ME,44.55200585,-69.63170559
WAUCONDA-IL.GOV,City,Non-Federal Agency,Wauconda,IL,42.25890584,-88.13924727
WAUKEGANIL.GOV,City,Non-Federal Agency,Waukegan,IL,42.36362954,-87.8447889
WAUKESHA-WI.GOV,City,Non-Federal Agency,Waukesha,WI,43.01167554,-88.23147559
WAVELAND-MS.GOV,City,Non-Federal Agency,Waveland,MS,30.28685871,-89.37615601
WAYNESBURGPA.GOV,City,Non-Federal Agency,Waynesburg,PA,39.89645798,-80.17922863
WAYNESVILLENC.GOV,City,Non-Federal Agency,Waynesville,NC,35.48870761,-82.98874782
WEATHERFORDTX.GOV,City,Non-Federal Agency,Weatherford,TX,32.75929931,-97.79724874
WEATHERLYPA.GOV,City,Non-Federal Agency,Weatherly,PA,40.94174672,-75.8296356
WEBSTER-MA.GOV,City,Non-Federal Agency,Webster,MA,42.05009737,-71.88006608
WEBSTER-NH.GOV,City,Non-Federal Agency,Webster,NH,43.32896938,-71.71785997
WEEHAWKENNJ.GOV,City,Non-Federal Agency,Weehawken,NJ,40.769547,-74.02041815
WELAKA-FL.GOV,City,Non-Federal Agency,Welaka,FL,29.47913989,-81.67146721
WELLESLEYMA.GOV,City,Non-Federal Agency,Wellesley,MA,42.2964865,-71.29255771
WELLFLEET-MA.GOV,City,Non-Federal Agency,Wellfleet,MA,41.93760735,-70.0328
WELLINGTONCOLORADO.GOV,City,Non-Federal Agency,Wellington,CO,40.70386633,-105.0085878
WELLINGTONFL.GOV,City,Non-Federal Agency,Wellington,FL,26.65867767,-80.24143561
WELLSBURGWV.GOV,City,Non-Federal Agency,WELLSBURG,WV,40.27200815,-80.60951644
WENATCHEEWA.GOV,City,Non-Federal Agency,Wenatchee,WA,47.42345755,-120.3103485
WESLACOTX.GOV,City,Non-Federal Agency,Weslaco,TX,26.15951896,-97.99083956
WESTALLISWI.GOV,City,Non-Federal Agency,West Allis,WI,43.01667909,-88.0070265
WESTAMPTONNJ.GOV,City,Non-Federal Agency,Westampton,NJ,40.0167773,-74.83293805
WESTBENDWI.GOV,City,Non-Federal Agency,West Bend,WI,43.42527884,-88.18342885
WESTBOYLSTON-MA.GOV,City,Non-Federal Agency,West Boylston,MA,42.36675677,-71.78562846
WESTBUECHELKY.GOV,City,Non-Federal Agency,WEST BUECHEL,KY,38.19700828,-85.66328798
WESTCOLUMBIASC.GOV,City,Non-Federal Agency,West Columbia,SC,33.99348579,-81.07397873
WESTERLYRI.GOV,City,Non-Federal Agency,Westerly,RI,41.37759604,-71.82728576
WESTFARGOND.GOV,City,Non-Federal Agency,Bismarck,ND,46.80832613,-100.7837372
WESTFIELDNJ.GOV,City,Non-Federal Agency,Westfield,NJ,40.65898731,-74.34736813
WESTFORD-MA.GOV,City,Non-Federal Agency,Westford,MA,42.57925941,-71.43783632
WESTFORDMA.GOV,City,Non-Federal Agency,Westford,MA,42.57925941,-71.43783632
WESTFORKAR.GOV,City,Non-Federal Agency,West Fork,AR,35.92424646,-94.18853747
WESTFRANKFORT-IL.GOV,City,Non-Federal Agency,West Frankfort,IL,37.89782983,-88.93145597
WESTHARTFORDCT.GOV,City,Non-Federal Agency,West Hartford,CT,41.76203743,-72.74203659
WESTHAVEN-CT.GOV,City,Non-Federal Agency,West Haven,CT,41.27064953,-72.9470474
WESTJEFFERSONOHIO.GOV,City,Non-Federal Agency,West Jefferson,OH,39.94477919,-83.26879847
WESTLINNOREGON.GOV,City,Non-Federal Agency,West Linn,OR,45.36567765,-122.6123082
WESTMILTONOHIO.GOV,City,Non-Federal Agency,West Milton,OH,39.96254811,-84.32799997
WESTMINSTER-CA.GOV,City,Non-Federal Agency,Westminster,CA,33.75917808,-118.0067284
WESTMINSTER-MA.GOV,City,Non-Federal Agency,Westminster,MA,42.54591737,-71.91062737
WESTMINSTERMD.GOV,City,Non-Federal Agency,Westminster,MD,39.57537997,-76.99580612
WESTMORELANDTN.GOV,City,Non-Federal Agency,Westmoreland,TN,36.56198837,-86.24803809
WESTONCT.GOV,City,Non-Federal Agency,Weston,CT,41.20092822,-73.38066942
WESTONFL.GOV,City,Non-Federal Agency,Weston,FL,26.10036721,-80.39976756
WESTONWI.GOV,City,Non-Federal Agency,Weston,WI,44.89079879,-89.5476178
WESTPORT-MA.GOV,City,Non-Federal Agency,Westport,MA,41.66037795,-71.08837933
WESTPORTCT.GOV,City,Non-Federal Agency,Westport,CT,41.14148849,-73.35789694
WESTSTOCKBRIDGE-MA.GOV,City,Non-Federal Agency,West Stockbridge,MA,42.34591912,-73.3662167
WESTTISBURY-MA.GOV,City,Non-Federal Agency,West Tisbury,MA,41.38121822,-70.67446556
WESTUTX.GOV,City,Non-Federal Agency,West University Place ,TX,29.71800569,-95.43382897
WESTVALLEYCITY-UT.GOV,City,Non-Federal Agency,West Valley City,UT,40.69160942,-112.0010483
WESTWOOD-MA.GOV,City,Non-Federal Agency,Westwood,MA,42.21398632,-71.22449675
WESTWOODMA.GOV,City,Non-Federal Agency,Westwood,MA,42.21398632,-71.22449675
WESTWOODNJ.GOV,City,Non-Federal Agency,Westwood,NJ,40.99120633,-74.03263906
WETHERSFIELDCT.GOV,City,Non-Federal Agency,Wethersfield,CT,41.71426967,-72.65258902
WHEELINGIL.GOV,City,Non-Federal Agency,Wheeling,IL,42.13918946,-87.92895843
WHEELINGWV.GOV,City,Non-Federal Agency,Wheeling,WV,40.06395561,-80.72090856
WHITECOUNTY-IL.GOV,City,Non-Federal Agency,Carmi,IL,38.0908762,-88.15864955
WHITEHOUSEOH.GOV,City,Non-Federal Agency,Whitehouse,OH,41.5189375,-83.80382799
WHITEPLAINSNY.GOV,City,Non-Federal Agency,White Plains,NY,41.03398853,-73.762906
WHITEWATER-WI.GOV,City,Non-Federal Agency,Whitewater,WI,42.83361734,-88.73232614
WHITTIERALASKA.GOV,City,Non-Federal Agency,Whittier,AK,60.77305743,-148.6838857
WICHITA.GOV,City,Non-Federal Agency,Wichita,KS,37.69223857,-97.33753804
WICHITAFALLSTX.GOV,City,Non-Federal Agency,Wichita Falls,TX,33.91370787,-98.49338647
WILBRAHAM-MA.GOV,City,Non-Federal Agency,Wilbraham,MA,42.12370633,-72.43146965
WILDWOOD-FL.GOV,City,Non-Federal Agency,Wildwood,FL,28.86525936,-82.0389676
WILKINSBURGPA.GOV,City,Non-Federal Agency,Wilkinsburg,PA,40.44173759,-79.8819895
WILLAMINAOREGON.GOV,City,Non-Federal Agency,Willamina,OR,45.07872911,-123.4859372
WILLARDNM.GOV,City,Non-Federal Agency,Willard,NM,34.59589684,-106.0336284
WILLIAMSAZ.GOV,City,Non-Federal Agency,Williams,AZ,35.24945934,-112.190999
WILLIAMSBURGIOWA.GOV,City,Non-Federal Agency,Williamsburg,IA,41.66111588,-92.00906587
WILLIAMSBURGVA.GOV,City,Non-Federal Agency,Williamsburg,VA,37.27069798,-76.7074582
WILLIAMSPORTMD.GOV,City,Non-Federal Agency,WILLIAMSPORT,MD,39.60064972,-77.82054693
WILLIAMSTOWNMA.GOV,City,Non-Federal Agency,Williamstown,MA,42.71201563,-73.20371812
WILLINGBORONJ.GOV,City,Non-Federal Agency,Willingboro,NJ,40.02788681,-74.86904734
WILLINGTONCT.GOV,City,Non-Federal Agency,Willington,CT,41.88120935,-72.30201613
WILLISTONFL.GOV,City,Non-Federal Agency,Williston,FL,29.38746952,-82.44676641
WILLMARMN.GOV,City,Non-Federal Agency,Willmar,MN,45.12190728,-95.04333562
WILLOUGHBYHILLS-OH.GOV,City,Non-Federal Agency,Willoughby Hills,OH,41.59837795,-81.41844566
WILLOWSPRINGS-IL.GOV,City,Non-Federal Agency,Willow Springs,IL,41.74086681,-87.86032602
WILMINGTONDE.GOV,City,Non-Federal Agency,Wilmington,DE,39.74594633,-75.54658822
WILMINGTONMA.GOV,City,Non-Federal Agency,wilmington,MA,42.54647982,-71.17366926
WILTONNH.GOV,City,Non-Federal Agency,Wilton,NH,42.84341747,-71.73506644
WINCHESTER-IN.GOV,City,Non-Federal Agency,Winchester,IN,40.17198653,-84.9813465
WINCHESTER-NH.GOV,City,Non-Federal Agency,Winchester,NH,42.77341718,-72.38313944
WINCHESTERVA.GOV,City,Non-Federal Agency,Winchester,VA,39.18565605,-78.16332651
WINDCREST-TX.GOV,City,Non-Federal Agency,Windcrest,TX,29.51550566,-98.380289
WINDGAP-PA.GOV,City,Non-Federal Agency,Wind Gap,PA,40.84814602,-75.29156885
WINDHAMNH.GOV,City,Non-Federal Agency,Windham,NH,42.80063976,-71.30422968
WINDSOR-VA.GOV,City,Non-Federal Agency,Windsor,VA,36.8084765,-76.74411645
WINDSORWI.GOV,City,Non-Federal Agency,DeForest,WI,43.24776959,-89.34372739
WINNECONNEWI.GOV,City,Non-Federal Agency,Winneconne,WI,44.1108155,-88.71260889
WINSLOW-ME.GOV,City,Non-Federal Agency,Winslow,ME,44.5470068,-69.62115853
WINSLOWAZ.GOV,City,Non-Federal Agency,Winslow,AZ,35.02418683,-110.6973565
WOBURNMA.GOV,City,Non-Federal Agency,Woburn,MA,42.47925578,-71.15227816
WOODBURN-OR.GOV,City,Non-Federal Agency,Woodburn,OR,45.14372584,-122.8553676
WOODBURYMN.GOV,City,Non-Federal Agency,Woodbury,MN,44.92385735,-92.95937704
WOODCREEKTX.GOV,City,Non-Federal Agency,Woodcreek,TX,30.02826666,-98.11111839
WOODFIN-NC.GOV,City,Non-Federal Agency,Woodfin,NC,35.63343727,-82.5820694
WOODHEIGHTS-MO.GOV,City,Non-Federal Agency,Wood Heights,MO,39.3394479,-94.16271876
WOODSTOCKCT.GOV,City,Non-Federal Agency,Woodstock,CT,41.94842889,-71.97395925
WOODSTOCKGA.GOV,City,Non-Federal Agency,Woodstock,GA,34.10148971,-84.51937699
WOODSTOCKIL.GOV,City,Non-Federal Agency,Woodstock,IL,42.31473688,-88.44869831
WOODVILLE-TX.GOV,City,Non-Federal Agency,Woodville,TX,30.77519588,-94.41547933
WORCESTERMA.GOV,City,Non-Federal Agency,Worcester,MA,42.26258651,-71.80228598
WRGA.GOV,City,Non-Federal Agency,Warner Robins,GA,32.62097709,-83.59989708
WSPMN.GOV,City,Non-Federal Agency,West Saint Paul,MN,44.91607755,-93.10160942
WVC-UT.GOV,City,Non-Federal Agency,West Valley,UT,40.69160942,-112.0010483
WYLIETEXAS.GOV,City,Non-Federal Agency,Wylie,TX,33.01511961,-96.53887691
WYOMINGMI.GOV,City,Non-Federal Agency,Wyoming,MI,42.91335926,-85.70530975
